pitcher,outcome,xrelease,zrelease,xplate,zplate,vx0,vy0,vz0,ax,ay,az,spin,velocity
TaylorHearn,walk,2.2,6.28,-0.2,1.19,-7.735292250038593,-140.83797972866225,-11.477409896064286,9.514435739650331,34.724873941709426,-9.543869059526804,2386.0,96.7
TaylorHearn,nan,2.21,6.3,-1.16,2.44,-10.622358032864057,-141.70117570223792,-8.64787372604882,11.499172326408779,33.999084121846586,-8.218172230733582,2397.0,97.5
TaylorHearn,nan,2.36,6.28,0.55,2.89,-6.684821671338433,-141.5375128238646,-7.258585396556557,12.224328857522528,32.09413949378183,-9.206321142362485,2380.0,97.3
TaylorHearn,nan,2.54,6.29,1.96,2.58,-3.0387411830295217,-138.61740315292724,-7.576393544724913,9.233498794089703,30.831801671394953,-10.907893484365378,2311.0,95.4
TaylorHearn,nan,1.99,6.27,-0.11,3.07,-7.419976377457216,-141.83249429017516,-6.4146376662105595,12.060650414474619,34.53754071041735,-11.1797631328522,2363.0,97.4
TaylorHearn,nan,2.07,6.33,0.43,2.28,-5.913958624649728,-139.40397421769958,-8.20630699983692,10.49263318796325,32.747119412701664,-12.283017432402918,2246.0,95.5
TaylorHearn,nan,2.1,6.43,0.28,4.36,-6.017550898983525,-141.95950013300967,-3.693269087375272,8.231310342588612,34.52343473516483,-9.99160244630421,2360.0,96.8
TaylorHearn,nan,2.07,6.46,-0.32,2.88,-7.925682858389237,-140.1994529288054,-7.462672748737411,11.066090470749344,34.884215579104136,-9.815578735356409,2286.0,95.8
TaylorHearn,field_out,2.06,6.32,-0.41,1.84,-8.052547883514176,-138.8144285844655,-9.404621537313483,10.6656588503389,31.8706687745188,-11.54428413603411,2302.0,95.5
TaylorHearn,nan,2.05,6.48,0.15,1.93,-6.058633456817473,-141.25125231468442,-10.094639964361537,7.222691084695215,32.23976072341098,-9.565494000121703,2381.0,96.7
TaylorHearn,nan,2.0,6.43,-0.78,2.57,-8.59006555288232,-138.94655454352068,-7.57532300677186,9.658741869415973,31.756451393126827,-12.951634981623668,2290.0,94.8
TaylorHearn,nan,2.12,6.48,-1.32,1.87,-10.63788042003036,-139.25092678789915,-9.805478832384807,11.629716944787312,30.844939598556728,-11.310096129550505,2299.0,95.5
TaylorHearn,nan,2.05,6.45,-0.88,2.87,-9.26161891028533,-137.35848799266446,-6.907985066018014,11.463790672274802,31.34476062920451,-12.086120016445895,2291.0,94.3
TaylorHearn,single,1.93,6.55,-0.47,3.21,-7.10836697829187,-136.67316376970805,-6.223923040532849,6.599872352814139,30.59039127750471,-12.421019088060625,2330.0,93.8
TaylorHearn,nan,2.04,6.55,-0.97,2.79,-8.88796172143635,-136.61065652181912,-7.353552671317773,8.208918437281437,30.64337779225907,-11.735060585844856,2281.0,93.8
TaylorHearn,strikeout,2.05,6.31,-0.96,2.71,-8.843990227209556,-136.55825736273815,-7.054043988823782,7.88217994871719,30.443721752057968,-11.161461151254068,2306.0,93.8
TaylorHearn,nan,2.08,6.47,-0.55,1.8,-6.9587239651611075,-136.65618387984495,-9.918537759637614,2.535990762677895,31.492201479849662,-10.015971040265544,2247.0,93.8
TaylorHearn,nan,2.18,6.52,0.99,4.16,-3.665205723018412,-137.492093414877,-4.097627402595863,4.22262463628145,31.86578987059235,-10.59228395684386,2291.0,93.9
TaylorHearn,single,2.11,6.46,0.57,2.64,-5.872509352580992,-137.0702868322987,-7.420324481817161,11.981022436081386,29.33689730066638,-12.451028663646236,2236.0,94.0
TaylorHearn,nan,1.98,6.33,-0.51,2.87,-7.72898186262342,-138.47199337332216,-6.293392610835007,8.590612168553188,24.02085709210702,-15.017357676281106,2982.0,95.6
TaylorHearn,nan,1.91,6.3,0.06,2.89,-6.086644065877732,-138.60497982521264,-6.139697756077991,8.000693989454247,25.61379655822915,-15.58718013697338,2222.0,96.8
TaylorHearn,nan,1.93,6.3,0.6,2.12,-4.7424754253311,-137.623771006097,-8.01342468181386,8.340320304464102,24.82722101564969,-15.340228575524172,2239.0,95.2
TaylorHearn,nan,1.85,6.3,-0.27,0.61,-6.409330962731468,-139.5633460599993,-12.134211038476836,5.7786687768291705,24.27265253881789,-15.148620390017214,2123.0,0.0
TaylorHearn,nan,2.05,6.27,-0.59,1.77,-7.70176704163831,-137.05296669919952,-8.558719950322711,5.856890240393405,22.926973611466394,-16.95156530110069,2142.0,95.8
TaylorHearn,nan,2.15,6.33,1.09,3.22,-4.151032151760202,-137.4307049561687,-5.113946950014124,8.92325324835947,25.48204580728623,-16.320290216128722,2093.0,94.9
TaylorHearn,walk,1.8,6.4,-1.2,3.8,-8.237831838939984,-138.72167452926908,-4.059138979663088,3.798090336289744,24.588182082677537,-15.380726330511616,2180.0,95.6
TaylorHearn,nan,1.77,6.39,-0.79,2.51,-7.504584720540311,-137.57955343686467,-7.0712457965237725,6.3401130128668175,22.95078616984425,-16.389721686634797,2141.0,95.1
TaylorHearn,nan,1.89,6.39,-0.41,1.1,-7.028427866965426,-136.8697359492842,-10.654551120304806,7.380766342610109,22.57552579759193,-15.888121714006253,2087.0,94.9
TaylorHearn,nan,1.74,6.5,-1.06,3.26,-8.06809724220351,-138.57666417789974,-5.821294473013609,5.547033299567699,24.518618749477078,-14.711850995061116,2176.0,96.2
TaylorHearn,nan,1.77,6.41,-0.34,2.59,-6.8640810998452535,-136.980589354065,-7.628424612481668,9.456658619716814,29.224099117988402,-11.30409625948683,2260.0,94.3
TaylorHearn,nan,1.93,6.36,0.46,3.2,-5.3388988652990985,-139.24702060583058,-6.0337361895048485,9.60803662408552,30.859585605569677,-11.970103378370128,2278.0,95.7
TaylorHearn,nan,2.03,6.38,0.15,1.34,-6.543501644635088,-139.56455402378808,-10.807820756869242,10.599489887079056,29.717993839930443,-12.050105237075396,2201.0,95.8
TaylorHearn,hit_by_pitch,2.07,6.45,-1.36,3.75,-9.416557678828646,-138.94055079538418,-5.154412375460941,4.387510185490807,30.230810654579482,-10.17811047254915,2429.0,95.4
TaylorHearn,nan,1.87,6.64,0.9,4.38,-4.0617126399395325,-138.28083783824994,-3.405877801951936,9.84476551831142,30.915214792228564,-13.623616754052154,2253.0,94.3
TaylorHearn,grounded_into_double_play,2.11,6.6,0.44,2.31,-5.952710755679915,-135.70056748812982,-8.572010086552321,10.819411164608843,28.30477023939547,-11.753522705399936,2239.0,92.7
TaylorHearn,nan,2.09,6.5,-0.54,3.36,-8.009238864549054,-136.78090453256448,-6.116582621319556,8.671720573351315,28.892796891865892,-9.983036531246096,2279.0,93.9
TaylorHearn,walk,2.15,6.58,0.9,4.75,-4.938460078874712,-137.24171928980556,-2.7986773825530533,10.693499543744016,33.01662085239163,-10.39752006342645,2316.0,93.8
TaylorHearn,nan,2.08,6.6,0.45,3.58,-5.096646187548915,-135.56802723972132,-5.450555127240074,6.187660885273122,26.868585149993052,-11.894069940443575,2258.0,93.3
TaylorHearn,nan,1.99,6.61,0.29,4.16,-6.019331030750201,-134.08748742059691,-3.8830451104269814,10.378002710923527,26.541243216910768,-12.575320471887592,2199.0,93.5
TaylorHearn,nan,1.97,6.54,-0.66,3.32,-8.072084912330142,-137.94369881428543,-6.271689674415658,8.629985836741584,30.36527608868548,-10.878527129913756,2281.0,94.8
TaylorHearn,nan,1.95,6.58,-0.6,3.09,-7.515158325341058,-135.59099913722892,-6.535494440367241,7.496253836058109,29.797467713141163,-11.926373257130182,2263.0,92.5
TaylorHearn,nan,2.11,6.49,-2.01,2.4,-11.840435639431035,-133.8185075933367,-7.829864023310349,10.02170751527381,29.35666536521963,-12.539968974554716,2308.0,92.3
TaylorHearn,nan,2.19,6.64,0.74,3.67,-5.448651849726871,-135.99388934957472,-5.123602364014911,10.905216460479641,30.327847320351893,-13.079983185754655,2336.0,93.3
TaylorRogers,nan,1.82,5.23,-0.89,1.41,-9.234065000978646,-137.2271650735585,-6.758845976265701,15.0082093714676,30.62665456398274,-16.255888459556356,2178.0,93.7
TaylorRogers,strikeout,1.68,5.33,-0.7,3.34,-8.520314373342634,-137.32277241159082,-2.021988920336057,15.471143919953668,28.950381827495534,-17.462953091774054,2173.0,93.9
TaylorRogers,nan,1.65,5.39,-1.73,2.67,-10.86807880275432,-136.8112111803687,-4.021913334610926,14.819446057692867,27.97815050804352,-16.35703498861734,2177.0,93.6
TaylorRogers,nan,1.83,5.34,-1.25,2.14,-10.516168913212226,-137.2683279971782,-5.0393257394056326,16.883809820760625,29.90099623496157,-17.441069364762175,2138.0,93.9
TimHill,strikeout,4.31,2.84,0.98,3.51,-11.690780069874432,-134.32080845822694,6.6304808236050095,19.336117138883733,23.29135773393414,-28.51324473883048,2102.0,94.4
TimHill,nan,4.44,2.88,0.63,3.42,-13.212768161962554,-134.21754366632274,6.67040004339901,21.616418300342428,25.166885989385023,-30.737960867319927,3433.0,93.6
TimHill,strikeout,4.47,2.9,0.77,2.81,-12.655070584245195,-133.84386147269944,4.91847019748499,20.04813099613689,26.419825125448664,-29.4145422097569,2068.0,93.3
TimHill,nan,4.32,3.03,0.19,3.61,-13.916096477317664,-133.97839534002878,6.263497004406358,20.852020900981504,27.619227004016253,-27.433904141584964,2207.0,93.5
TimHill,nan,4.39,2.85,0.3,3.01,-13.5572970160233,-133.15743747445993,5.790918846135678,20.002646769461847,27.543569371121894,-30.65139284551547,2122.0,92.6
TimHill,nan,4.37,2.87,0.45,4.02,-13.081806970396665,-133.29900129735628,8.232675378152756,19.264459030604247,23.51505306279953,-30.74902870534021,2196.0,93.5
TimHill,nan,4.34,2.86,0.96,2.63,-11.67175447448543,-131.85312950378926,4.891350828877213,19.034422888359245,22.624628455334523,-30.860631955221447,2997.0,92.4
TimHill,nan,4.4,2.93,-0.22,3.64,-15.082759889204235,-132.7904569370057,7.13620827654362,20.950804279387977,24.630680002737066,-30.61389417018989,2290.0,92.9
TimHill,nan,4.17,2.99,-0.33,2.31,-14.690702911568387,-133.03746314237978,3.5605489374246164,20.38684801940585,24.206760838917088,-29.7538545532515,2214.0,93.1
TimHill,strikeout,4.35,3.03,0.75,3.13,-12.954582427747688,-134.27701681966263,5.108681775767611,22.915103403118053,27.696496022361003,-27.856088998722306,1761.0,93.5
TimHill,nan,4.54,2.95,0.83,3.21,-12.472838176951182,-132.73163868593323,6.1788869167258245,19.132805350326475,27.95231966922359,-31.12188577474703,3013.0,92.4
TimHill,nan,4.49,2.93,1.39,0.84,-11.401459875771627,-133.9299490638326,0.2116558281406119,21.395117339105955,29.07072950347418,-30.524733993324205,2081.0,92.9
TimHill,nan,4.55,3.03,0.84,2.07,-12.732292761829074,-133.39670187725523,2.8541044005256744,20.23978792238137,28.28839029281613,-29.44668688956539,2080.0,93.0
TimHill,nan,4.57,2.98,1.5,2.82,-11.28241837370502,-133.38961571785876,5.171504614735023,20.990811209474586,27.44753708820125,-31.55535363300673,2044.0,93.1
TimHill,nan,4.45,2.97,0.43,2.55,-13.494897705324247,-133.93485442995498,4.709093098036438,20.12011046362226,28.60762115078073,-32.62470775574952,2573.0,93.5
TimHill,nan,4.17,3.1,-0.01,2.42,-14.133308697074616,-132.25560643711296,3.767932920709619,21.934916223945407,27.84100175214481,-30.49739280980293,3113.0,92.3
TimHill,walk,4.25,3.04,-0.53,3.81,-15.577036741744607,-133.44631471451157,7.3462339162782015,21.099775019004632,27.056143993919054,-30.652430353026904,2783.0,93.4
TimHill,nan,4.27,3.02,0.1,1.81,-14.030454743270779,-132.33558056578795,2.6938270435474885,21.44989706473265,26.53955912513869,-31.793514843476586,2091.0,92.4
TimHill,strikeout,4.33,2.89,1.27,3.33,-10.760838872399152,-133.11947229953407,6.068383448483046,17.967335520222093,26.52736889092509,-28.210460805395165,2154.0,93.3
TimHill,nan,4.45,2.87,-0.56,3.23,-16.018323692396756,-131.59232466103694,5.8419310748052125,21.42077031834148,29.698268069633485,-27.595847110342355,2190.0,91.6
TimHill,nan,4.55,2.89,-0.08,2.64,-15.98260380825936,-132.69745604881484,4.743689875775682,26.11274038660893,33.74791524732673,-29.760792654292963,2253.0,91.9
TimHill,nan,4.24,2.97,-0.79,3.31,-16.96290758476509,-131.15826383373678,6.042317396313372,26.54746894255075,31.426196328657714,-28.845791256815854,2185.0,91.0
TimHill,nan,4.25,2.95,-0.22,4.65,-14.672489634517214,-131.60033399432066,9.884732739679519,20.79455069366742,30.47645364231732,-31.689146452266442,2344.0,91.9
TimHill,nan,4.34,2.9,-0.12,3.24,-14.385389300494685,-130.4758607412874,6.5500228963535365,20.104305171937668,30.141178548119612,-31.50125577178401,2124.0,90.7
TimHill,nan,4.33,3.06,0.01,2.98,-14.692955391417177,-132.1333884344338,4.682229452344672,23.29061870868405,31.58984435956009,-27.13180849729809,2343.0,91.7
TimHill,field_out,4.36,2.86,0.65,1.98,-12.510498059846926,-132.00977902174975,2.8729200026006705,19.249014890599533,28.759250378110146,-28.083161621370287,2112.0,92.1
TimHill,nan,4.44,2.98,-0.97,2.91,-16.843100796271194,-132.9292985059802,5.410373026054616,19.938564059566595,28.98968992761577,-31.44077795578263,2035.0,92.6
TimHill,nan,4.61,3.01,0.78,3.61,-13.3786603309858,-133.32810021482797,6.962560626547593,22.065790624549216,28.804214416166896,-30.764320860282425,2268.0,93.1
TimHill,nan,4.47,2.91,0.52,4.39,-13.34567568264817,-131.56611460704923,9.197624723263347,20.89051730788409,28.84704671863793,-31.118459738485125,2228.0,91.6
TimHill,nan,4.45,3.11,0.23,3.63,-14.182408661465097,-133.76062364177707,6.648172176125491,21.172210138829502,26.66435033479609,-30.449661660821395,2209.0,93.4
TimHill,nan,4.48,3.04,0.67,3.16,-13.669283999869144,-134.3988093128213,5.422244036073688,23.77131210473001,29.32383842784472,-29.099553611557326,2216.0,93.8
TimHill,nan,4.53,2.94,1.26,3.01,-12.362930549241867,-132.64839480658992,5.5292088410798605,24.542343256871447,30.136489216918516,-29.928731776506535,2219.0,92.2
TimHill,nan,4.5,3.04,0.84,3.28,-12.301306843254645,-132.46291621604266,5.920479196165233,18.637092836922605,28.58752000538662,-29.79027663369544,2195.0,92.4
TimHill,nan,4.57,3.04,1.08,3.21,-11.844265915204467,-131.95244151817687,5.8288868956610775,18.448856310925226,26.0980997926896,-30.29286448874053,2096.0,92.3
TimHill,nan,4.42,2.97,0.95,3.73,-11.929472557507793,-132.70713656954428,7.4620772019944575,19.161678658221387,25.72585075767973,-31.709852085372876,2102.0,92.7
TimHill,nan,4.43,3.16,-0.08,2.77,-14.654744125995881,-131.43961052816226,4.400851382033826,20.76224076735901,28.93937651924986,-29.698601819397393,2207.0,91.4
TimHill,nan,4.5,3.16,1.29,3.04,-11.550895910914777,-132.11728429252912,5.296644707886031,20.82555355987285,30.053363746463013,-31.132222004141497,2252.0,91.8
TimHill,field_out,4.29,3.12,0.2,3.19,-13.402984797678581,-130.05056744654811,5.837158224451446,19.62395352189112,28.65487252055589,-31.03404867553277,2127.0,90.6
TimHill,nan,4.33,2.88,0.98,3.51,-12.069086575685107,-131.49656313334216,6.591608515067808,21.85313755280259,28.824309746516914,-28.062073343878964,2341.0,91.7
TimHill,nan,4.27,2.96,-0.98,3.55,-17.1093085266161,-133.6618154584899,6.28282871297646,23.271484337305022,29.666327561815628,-27.27136083495128,2319.0,93.2
TimHill,nan,4.38,2.95,0.53,3.41,-13.122049498777358,-132.45948464937229,6.543137576985742,20.503758952750736,26.997305541351924,-30.39927241354256,2176.0,92.7
TimHill,nan,4.46,2.97,0.29,4.2,-13.968921948328559,-132.55959302712606,7.952846729030839,20.922593818251634,32.157374755740506,-27.41087040190461,2102.0,92.2
TimHill,nan,4.32,2.94,-0.73,4.06,-16.486021471856652,-133.62822325791925,7.693605563166593,22.62613592227743,31.491023391964394,-27.64131475191473,2215.0,93.0
TimHill,nan,4.31,2.97,0.88,2.67,-12.371420579665214,-133.57026582681178,4.3584801802142215,22.003216138446824,30.46849954759127,-28.81139649930593,2221.0,93.0
TimHill,nan,4.46,2.78,0.11,3.61,-14.339732449361547,-132.98597606444102,7.399446737440092,20.393538957784095,29.52344952032806,-30.113222935892054,2207.0,92.7
TimHill,nan,4.36,2.83,2.33,2.28,-9.299891682437732,-135.43034253366483,3.885527855794665,24.18927764514596,30.39858389484189,-30.281192922236013,2299.0,94.1
TimHill,nan,4.4,2.93,1.71,3.05,-10.762762793016794,-136.5297057235957,5.263417882759609,22.9305481354982,29.07513163139285,-28.80977304265211,2167.0,95.3
TimHill,nan,4.48,2.96,0.2,2.49,-15.087547276383365,-135.6791513280503,3.7908336335202404,25.07506018808405,30.71140164427873,-28.600431161693024,2210.0,94.4
TimHill,nan,4.32,3.02,0.78,2.84,-13.215559386975956,-136.1500434301507,3.867930092006029,24.931262912335,31.051858452914608,-25.031509218014413,2297.0,94.5
TimHill,field_out,4.37,2.97,0.8,2.47,-13.01694097709707,-134.35149663920905,3.74925247554006,23.435543906510762,28.76268915791236,-28.465409848769106,2300.0,93.9
TimHill,nan,4.38,3.11,1.32,3.26,-11.382149687513392,-135.1562202039596,4.968994067020555,21.50282034608353,29.47207103431107,-26.33608065734301,2046.0,94.1
TimHill,nan,4.36,3.0,1.26,2.41,-11.886529362351975,-133.9788610958177,3.7957907496504064,23.753755635898518,28.71145262682361,-29.65571399175312,2254.0,93.6
TimHill,nan,4.38,3.13,0.33,2.77,-13.765418151794341,-132.34980555266108,4.837854698182664,21.564335571805433,27.01042260159405,-32.09762097220965,2122.0,92.3
TimHill,nan,4.26,3.0,0.04,3.33,-14.237308242157946,-133.81079117242342,6.148334247248482,21.330770713093244,30.806162251154515,-29.93254275050149,2086.0,93.3
TimHill,nan,4.23,2.97,-0.65,3.38,-16.21035677004631,-134.23196580960786,6.167353936827358,23.259332703094177,29.963579744915968,-29.121086484917733,2208.0,93.6
TimHill,nan,4.34,2.99,0.69,2.6,-12.972428506654664,-133.3920785327107,4.647185234037335,22.58931546085567,34.712465834020264,-31.29487600976693,2105.0,92.3
TimHill,field_out,4.35,2.96,0.65,2.4,-12.869098716102815,-131.7837222560532,3.7104309045385326,21.39695123933515,30.384173433675013,-28.150943585308948,2047.0,91.8
TimHill,nan,4.26,3.05,0.73,3.45,-12.102506026649802,-131.50796678602933,5.9016316725493585,19.865035045052547,26.95912631764884,-27.614353328822627,2276.0,91.5
TimHill,nan,4.23,2.99,0.48,2.39,-12.725816132890227,-131.13519240385128,3.472177838127016,20.412660405774385,26.609616899399125,-27.452572294450725,2058.0,91.3
TimHill,nan,4.04,3.02,-0.77,3.2,-15.541226802664974,-132.16793643881144,5.96300294857287,21.35715622093217,28.056051433612307,-30.993667742869658,2072.0,92.0
TimHill,nan,4.06,3.03,1.02,2.95,-11.175018865237648,-131.1568183625437,5.006673593816493,21.255704151703828,28.192890989727182,-28.96946542017736,2119.0,91.3
TimHill,nan,4.08,3.15,-1.41,2.76,-17.000142912337598,-130.6869988542558,4.010658927238946,20.684246543013398,27.272803565928,-27.474211801804376,2141.0,91.1
TimHill,nan,4.05,3.18,-1.05,3.24,-16.07048434538094,-129.85523261084975,5.522467128435888,21.041641492978687,27.65017681792528,-29.62051067278675,2136.0,90.4
TimHill,nan,3.95,3.01,-1.37,3.24,-16.75147502858571,-132.43324085758113,5.524128018521769,20.87204298225485,25.107155577385196,-27.93590131095553,2117.0,92.6
TimHill,nan,4.17,2.95,-0.06,3.35,-13.689463466571302,-131.1073106662852,5.954302515436871,18.903973807580865,25.96845559281385,-27.76003832352063,2159.0,91.7
TimHill,nan,3.9,3.07,-0.8,3.29,-14.752250080720088,-130.56834964765645,5.7589787727224735,18.745981604497626,25.26662237896909,-28.990186020179078,2148.0,91.2
TimHill,nan,4.16,2.97,-0.95,2.64,-15.704736601294716,-130.3927806464281,4.056944086059986,18.02133419219595,21.78085705407053,-27.08986715413077,2203.0,91.8
TimHill,nan,4.13,2.88,-1.14,3.41,-15.856366353963793,-130.15744148929443,6.2695893193639805,16.880111529606705,20.66637890111673,-27.64133531171077,2192.0,91.8
TimHill,nan,4.27,2.95,-0.54,3.73,-14.855925783964699,-130.97290064806114,7.194921137917457,17.496607933252324,22.434172866023246,-29.57732506503304,2154.0,92.1
TimHill,nan,4.06,2.81,-0.71,2.88,-14.805645897721774,-128.9848076288198,6.108679668239615,18.572787921101813,24.81759718875808,-32.53281150235006,2327.0,90.2
TimHill,nan,4.2,2.71,-0.45,2.22,-15.583088430020569,-133.77249898926576,4.166403246539237,23.171703894271307,28.8309629163378,-30.478254559426656,2209.0,93.2
TimHill,nan,4.29,2.69,0.13,2.54,-14.39166069853307,-133.96283674793617,5.027863582332858,23.285153543692346,29.18749092373393,-30.69674227819897,2161.0,93.2
TimHill,nan,4.32,2.75,-1.12,2.7,-17.46312847916802,-134.17132885381127,5.2045923823581655,22.90088191229632,30.939860499122812,-30.211721058829642,2177.0,93.1
TimHill,strikeout,4.23,2.65,0.73,2.27,-12.457653304751851,-133.4960276076736,4.241246545200417,21.367304880636013,30.078878184558054,-29.111895143537016,2162.0,93.2
TimHill,nan,4.41,2.81,0.4,4.23,-13.839010224360509,-132.96916400040394,8.745943491664736,22.106297995314804,27.65419108592402,-29.449745408660256,2144.0,93.0
TimHill,nan,4.33,2.78,0.42,1.93,-13.756089004826693,-132.8237724875428,3.615905061352757,23.267419537988573,29.150012359101527,-31.96557284089409,2256.0,92.7
TimHill,strikeout,4.2,2.64,-0.47,2.51,-15.414008012898119,-133.7137759749833,4.843792939545214,21.689085759596523,27.92136042500023,-29.239058196711287,3024.0,93.4
TimHill,nan,4.07,2.67,0.83,2.9,-11.841360115226689,-132.7650805251312,5.991428791912254,21.81108409500077,29.38657043086825,-30.458859031290288,2167.0,92.4
TimHill,nan,4.22,2.63,-0.58,0.67,-15.468727518515225,-134.4332781218322,0.14674263702832369,20.17154379698368,28.821354863081304,-28.62175248312605,2298.0,93.7
TimHill,nan,4.26,2.67,-0.66,2.11,-15.73090274174757,-133.14103688349985,4.184339801624148,20.340244922327773,27.650863480439238,-31.361097839508467,2234.0,92.9
TimHill,nan,4.16,2.82,0.23,2.57,-13.089274364680259,-132.46810322274322,5.02612798135223,19.563134457767077,29.889765372456413,-31.51968206922519,2262.0,92.2
TimHill,field_out,4.27,2.83,0.19,3.33,-13.5861690657341,-134.75091637911964,6.840687909569702,19.55428673949152,30.8796086214512,-31.77588317189135,2107.0,93.8
TimHill,field_out,4.29,2.89,0.19,2.79,-14.186469410555313,-132.50631622914682,5.120260630192562,23.31934217723343,28.596161499338073,-30.15693750693839,2377.0,92.1
TimHill,nan,4.23,2.87,0.15,2.82,-13.81324125361074,-132.8136580472269,5.013791485921767,21.424054569974,30.59726840139677,-28.696614428331042,2409.0,92.3
TimHill,nan,4.14,2.9,-0.73,2.94,-16.21222342050941,-134.17452205296343,5.51963703692089,23.34550162450498,29.862503037013607,-30.64922313755229,2433.0,93.6
TimHill,strikeout,4.16,2.82,-0.31,2.85,-14.932052674887233,-135.24679219032794,5.179115745328997,21.433119180275984,30.318731450608873,-29.294740240465806,2266.0,94.2
TimHill,nan,4.03,2.94,-0.55,4.77,-14.90908131899166,-134.14869618583424,9.440716856614356,19.970565124358078,28.918155622743484,-27.87947568551084,2379.0,93.7
TimHill,nan,4.13,2.82,0.71,2.16,-12.672030832266367,-134.80150494856036,3.733806415602612,24.040122732342052,30.941505111606226,-30.70246234707994,2107.0,93.3
TimHill,nan,4.25,2.86,-0.62,2.61,-16.181872045710616,-133.64589535501025,4.73753079450456,23.35325943804306,29.851254152589703,-30.14608889418097,1631.0,93.1
TimHill,strikeout,4.1,2.9,0.7,2.91,-13.03376231744935,-134.38028200624166,4.966669929838911,25.88413320237061,30.28820290332123,-28.110202161676305,2351.0,93.7
TimHill,nan,4.18,2.95,-0.33,3.41,-15.018393470191393,-131.70389596694784,6.2545138116497645,22.38781379287665,27.471718987640013,-28.633993825635727,2362.0,92.0
TimHill,nan,4.1,2.8,-1.35,2.56,-16.728201991524458,-133.5723427195552,4.6075007789047095,18.242015076001948,29.867920935337374,-29.197611394970888,2260.0,93.2
TimHill,nan,4.13,2.8,-0.73,3.24,-15.548152531577669,-132.62418134816627,6.488260451589742,20.436278240174747,28.39310050575049,-30.310496434110828,2195.0,92.5
TimHill,nan,4.31,2.88,-0.01,3.39,-13.825292146644035,-130.73507395353025,5.869655658188679,18.63353763288092,27.95463269090516,-25.5501825489132,2145.0,91.1
TimHill,nan,4.15,2.77,-1.58,2.17,-18.354158946300725,-132.8103589293242,3.703183210019626,23.769139679250546,28.73367774021275,-29.02541144381184,2391.0,92.9
TimHill,nan,4.22,2.93,-0.48,3.53,-15.210531457277119,-130.59959788332108,6.913692375447773,21.134516148341014,27.557647564231928,-30.060116270496287,2230.0,91.3
TimHill,nan,4.3,2.95,0.81,3.78,-12.530778461936634,-132.32742515898212,7.070231374033187,22.136640360712814,28.873969462718573,-28.209740065774394,2228.0,92.4
TimHill,nan,4.33,2.85,0.81,1.79,-12.858297617422421,-132.021906667803,2.5129061553199694,23.79160432629041,27.585260980615363,-28.56158344332943,2234.0,92.1
TimHill,strikeout,4.23,2.96,0.44,3.13,-12.853244808805124,-130.39011363737936,5.804870227866559,20.366774513063977,26.14897786738533,-29.8798537627781,2144.0,91.2
TimHill,strikeout,3.97,2.96,-0.13,2.28,-13.414270723736445,-130.75291911687918,3.3420412830175663,19.201333575086167,30.534823640252398,-27.32348683279559,2101.0,91.0
TimHill,nan,4.19,2.89,0.36,1.55,-12.900638814393744,-131.49050490858843,1.6000950447690734,19.912206433093893,30.536249978799315,-26.839742309270104,2165.0,91.6
TimHill,nan,4.16,3.07,0.56,2.78,-12.129694808978718,-130.51069206348308,4.357790297274176,18.80978409910796,29.269199924610852,-27.696352221745787,2088.0,91.1
TimHill,nan,4.34,3.07,1.72,3.7,-9.848098542050984,-130.16135158071108,6.520549167512512,19.370532403374146,27.8809337135458,-27.456549579673855,2149.0,90.9
TimHill,nan,4.19,2.79,0.53,3.96,-12.647179430522266,-131.38724533918923,7.76682646885242,20.83201487006314,25.440936501053052,-27.48482778963796,2272.0,91.9
TimHill,nan,4.32,2.74,1.47,3.62,-9.962364333431076,-130.29542747976117,7.014189648999723,17.076459307121045,24.35148619480249,-27.12146874949785,1982.0,91.3
TimHill,nan,4.18,2.77,0.57,2.87,-12.308310002310426,-129.99338816661128,5.914620747739482,19.818174947306527,26.93136408283804,-31.18691855772364,2099.0,90.7
TimHill,field_error,4.31,2.81,-0.3,2.66,-15.201348280939914,-130.76163863148395,5.061289831693611,22.327486950637866,27.067899427133685,-30.08038919693824,2240.0,91.3
TimHill,nan,4.29,2.87,-0.63,4.55,-15.292063936324821,-129.86251862409944,9.127925483735078,18.83852060298421,27.467791704891656,-27.70422968800132,2231.0,90.8
TimHill,nan,4.21,2.87,-0.35,2.56,-14.830896617889213,-129.08640109283897,5.150968146313447,21.089829443144065,27.61903034799748,-31.992417108649335,2217.0,90.5
TimHill,nan,4.31,2.84,0.88,3.25,-11.660007221187362,-129.51122658840666,6.276570068545705,18.740016244825963,27.59023889894917,-28.97860986223972,2105.0,90.5
TimHill,strikeout,4.2,2.83,-0.06,2.82,-13.797868525996096,-132.2222970538023,4.560515588058785,18.783141602818496,27.656202930032634,-25.73439469558842,2271.0,92.4
TimHill,nan,4.24,2.85,-0.13,4.1,-14.235697919733644,-132.1743143222316,7.775473378594851,20.07788998433453,28.22594045332125,-26.49774162283445,2191.0,91.9
TimHill,home_run,4.28,2.85,0.33,3.32,-13.425597588257089,-130.59343758848138,6.550651952993375,21.42560542047504,31.18075629107848,-29.635130270635393,2126.0,90.8
TimHill,nan,4.19,2.82,0.6,3.75,-12.319594262877025,-132.31236741623394,7.153134344832437,20.036560736485644,34.37994538127171,-27.160649657850318,2218.0,91.4
